frequency,magnitude
0.0,109.7590653396798
1.2363231748779131e-05,109.7133384377192
2.4726463497558263e-05,109.6121819442672
3.708969524633739e-05,109.46783703702575
4.9452926995116526e-05,109.23635382130065
6.181615874389565e-05,108.93487271132676
7.417939049267479e-05,108.59641140540552
8.654262224145392e-05,108.182507681524
9.890585399023305e-05,107.68624408283006
0.00011126908573901218,107.15142079305858
0.0001236323174877913,106.55685638591446
0.00013599554923657045,105.87376426803768
0.00014835878098534957,105.14347709096187
0.00016072201273412872,104.36867446429395
0.00017308524448290784,103.50760202874228
0.00018544847623168698,102.58664671201785
0.0001978117079804661,101.63169524650287
0.00021017493972924522,100.6009489209253
0.00022253817147802437,99.49795126866779
0.0002349014032268035,98.36407850038927
0.0002472646349755826,97.17050421017557
0.0002596278667243618,95.8970476744759
0.0002719910984731409,94.58811819854522
0.00028435433022192,93.23698525508787
0.00029671756197069914,91.80619619558117
0.00030908079371947826,90.32979030149572
0.00032144402546825743,88.82552937290103
0.00033380725721703655,87.25055397191454
0.0003461704889658157,85.61830654601117
0.0003585337207145948,83.96590598219113
0.00037089695246337397,82.25876065869915
0.0003832601842121531,80.48587203119648
0.0003956234159609322,78.69255186186163
0.0004079866477097113,76.86374225803371
0.00042034987945849044,74.96784315289499
0.0004327131112072696,73.04456388056971
0.00044507634295604874,71.10367823177333
0.00045743957470482786,69.10346952107675
0.000469802806453607,67.06592412156064
0.00048216603820238615,65.0231843422668
0.0004945292699511652,62.93742637283501
0.0005068925016999444,60.80640680486846
0.0005192557334487236,58.675000065973286
0.0005316189651975026,56.52249044946224
0.0005439821969462818,54.32389596213142
0.0005563454286950609,52.12292667064174
0.00056870866044384,49.924153989888964
0.0005810718921926192,47.68942899726718
0.0005934351239413983,45.44768592157771
0.0006057983556901775,43.229093303776324
0.0006181615874389565,40.997695780946124
0.0006305248191877357,38.75942832822197
0.0006428880509365149,36.56216859857972
0.0006552512826852939,34.38930260102961
0.0006676145144340731,32.225567919274255
0.0006799777461828523,30.123404975323137
0.0006923409779316313,28.100001594448923
0.0007047042096804105,26.134219846650982
0.0007170674414291896,24.27125474828626
0.0007294306731779688,22.5695445855235
0.0007417939049267479,21.030561029981392
0.000754157136675527,19.688160829282698
0.0007665203684243062,18.63004471088635
0.0007788836001730852,17.896811441849877
0.0007912468319218644,17.494658712092065
0.0008036100636706436,17.46887226629711
0.0008159732954194227,17.844820758468305
0.0008283365271682018,18.566556938997394
0.0008406997589169809,19.578749750559446
0.0008530629906657601,20.869890671545864
0.0008654262224145392,22.388287388265752
0.0008777894541633183,24.05170802954202
0.0008901526859120975,25.843912937265998
0.0009025159176608765,27.762550196753633
0.0009148791494096557,29.746575325372817
0.0009272423811584349,31.76823105665247
0.000939605612907214,33.85388679502287
0.0009519688446559931,35.97502880917269
0.0009643320764047723,38.088642404316296
0.0009766953081535514,40.222299908363844
0.0009890585399023304,42.38023694669741
0.0010014217716511097,44.51353901306637
0.0010137850033998888,46.632703396480565
0.0010261482351486678,48.76691328233754
0.0010385114668974471,50.87565662201592
0.0010508746986462262,52.945208990733924
0.0010632379303950053,55.01596990475545
