frequency,magnitude
0.0,4.3520742565306136e-14
0.0011160714285714285,212.8926507630046
0.002232142857142857,72.57221055056823
0.0033482142857142855,58.698680475636216
0.004464285714285714,58.20758157203173
0.005580357142857142,20.384324447907055
0.006696428571428571,43.500863953857326
0.0078125,12.505043605388947
0.008928571428571428,29.37950536444915
0.010044642857142856,18.11996463550578
0.011160714285714284,14.774486677577979
0.012276785714285714,18.848640169466776
0.013392857142857142,0.9832560776432138
0.01450892857142857,14.396603051166604
0.015625,11.330943552920111
0.016741071428571428,6.566771148641346
0.017857142857142856,19.296103898672165
0.018973214285714284,2.3696116566167142
0.020089285714285712,20.708407327406622
0.02120535714285714,1.957391975874279
0.02232142857142857,13.296350425000863
0.0234375,9.790999448888112
0.024553571428571428,3.764656509679424
0.025669642857142856,20.883229649365237
0.026785714285714284,7.870959482760033
0.027901785714285712,27.672170862905816
0.02901785714285714,7.490302420801624
0.03013392857142857,29.367833450248142
0.03125,25.219559713532753
0.032366071428571425,41.216796788862915
0.033482142857142856,31.58552560029289
0.03459821428571428,7.830824275468669
0.03571428571428571,16.577960775980106
0.036830357142857144,13.540062438169368
0.03794642857142857,8.913224477475362
0.0390625,19.54252145401928
0.040178571428571425,12.869425348993257
0.041294642857142856,17.18933456666715
0.04241071428571428,17.037086787453855
0.04352678571428571,13.823636064636084
0.04464285714285714,16.940817697342286
0.04575892857142857,12.229551247770496
0.046875,10.916061446508488
0.047991071428571425,10.731323455670223
0.049107142857142856,4.838548526007199
0.05022321428571428,8.265038894811271
0.05133928571428571,6.790571982056789
0.05245535714285714,4.5166689040209
0.05357142857142857,9.824792620558178
0.0546875,5.775769851682445
0.055803571428571425,11.694759323162124
0.056919642857142856,10.893230939870351
0.05803571428571428,6.40631341469961
0.05915178571428571,14.799349849985306
0.06026785714285714,6.952349932065682
0.06138392857142857,18.947357575863933
0.0625,27.689033356406657
0.06361607142857142,50.25338420924722
0.06473214285714285,32.21489235635709
0.06584821428571429,25.275621774712445
0.06696428571428571,4.096831870806139
0.06808035714285714,21.72160882795461
0.06919642857142856,7.67494771850221
0.0703125,19.89379297201112
0.07142857142857142,5.944929391610945
0.07254464285714285,12.684647255476806
0.07366071428571429,6.725502092018522
0.07477678571428571,6.691742892578219
0.07589285714285714,10.813178254586528
0.07700892857142856,9.341855842023435
0.078125,12.92627205318744
0.07924107142857142,10.337630462725743
0.08035714285714285,11.045269096202738
0.08147321428571429,11.78232505948177
0.08258928571428571,8.807709978904056
0.08370535714285714,11.422868234374228
0.08482142857142856,8.475650342268818
0.0859375,9.9723145265713
0.08705357142857142,8.441291187304858
0.08816964285714285,10.381308042844081
0.08928571428571427,6.22305020043157
0.09040178571428571,6.16760113373344
0.09151785714285714,7.406981392568642
0.09263392857142856,13.588081972324941
0.09375,4.353539414879794
0.09486607142857142,49.671977550695985
